region,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,months_of_supply,median_dom,avg_sale_to_list,sold_above_list,price_drops,off_market_in_two_weeks,period,timestamp,interest_rate
"Suffolk County, NY",Condo/Co-op,3,208000.0,375000.0,219.41176470588235,218.79168417366947,117.0,78.0,239.0,877.0,7.5,126.0,0.9572171888849272,0.094017094017094,0.1676168757126567,0.0897435897435897,2016-03-01,1456790400.0,3.64
"Suffolk County, NY",All Residential,-1,385000.0,399000.0,234.41966838193247,244.91094147582697,1677.0,1256.0,1785.0,6362.0,3.8,48.0,0.9804676126397172,0.2659511031604054,0.2346746306193021,0.1305732484076433,2018-10-01,1538352000.0,4.71
"Suffolk County, NY",Single Family Residential,6,315000.0,340800.0,184.6326222796811,211.8486768493217,730.0,530.0,1492.0,8015.0,11.0,142.0,0.9441527483565229,0.1082191780821917,0.2116032439176543,0.1094339622641509,2012-05-01,1335830400.0,3.84
"Suffolk County, NY",Single Family Residential,6,497000.0,489900.0,282.3303176317214,297.51984126984127,1220.0,955.0,1106.0,2481.0,2.0,35.0,1.0034324037562456,0.5024590163934425,0.0951229343006852,0.2858638743455497,2021-02-01,1612137600.0,2.73
"Suffolk County, NY",All Residential,-1,599495.0,599999.0,348.9854092182819,360.7496392496392,1124.0,964.0,1296.0,2508.0,2.2,23.0,1.0247022408465245,0.6316725978647687,0.1937799043062201,0.3412863070539419,2023-09-01,1693526400.0,7.12
"Suffolk County, NY",Townhouse,13,346000.0,375000.0,184.5386533665836,217.2627933704331,12.0,30.0,77.0,192.0,16.0,82.0,0.9658829030714032,0.0,0.1979166666666666,0.2,2015-04-01,1427846400.0,3.7
"Suffolk County, NY",Single Family Residential,6,325000.0,319000.0,190.8983451536643,200.96153846153845,959.0,448.0,1159.0,7519.0,7.8,94.0,0.9513099541984668,0.1094890510948905,0.1842000265992818,0.1026785714285714,2012-08-01,1343779200.0,3.55
"Suffolk County, NY",Multi-Family (2-4 Unit),4,640000.0,549000.0,239.2790553138596,349.0934684684685,19.0,23.0,21.0,64.0,3.4,20.0,0.994993527293366,0.5263157894736841,0.21875,0.3043478260869565,2022-08-01,1659312000.0,4.99
"Suffolk County, NY",Single Family Residential,6,415000.0,439000.0,235.66666666666663,255.624931832544,1349.0,1195.0,1873.0,5979.0,4.4,43.0,0.9831851710079303,0.2972572275759822,0.2373306573005519,0.1464435146443514,2019-06-01,1559347200.0,3.82
"Suffolk County, NY",All Residential,-1,335000.0,349000.0,206.0400086448693,224.66768238827063,1234.0,710.0,1657.0,9452.0,7.7,61.0,0.9600916831965796,0.1223662884927066,0.1957257723233178,0.1014084507042253,2014-08-01,1406851200.0,4.14
"Suffolk County, NY",Multi-Family (2-4 Unit),4,580000.0,555000.0,244.0186496788404,344.79519816015386,18.0,14.0,25.0,51.0,2.8,34.0,1.012501604450901,0.5,0.1764705882352941,0.5,2023-03-01,1677628800.0,6.65
"Suffolk County, NY",All Residential,-1,318750.0,349000.0,205.3373071748177,216.150806558483,747.0,415.0,1278.0,7743.0,10.4,112.0,0.956923082435914,0.1164658634538152,0.0985406173317835,0.1783132530120482,2015-02-01,1422748800.0,3.59
"Suffolk County, NY",Condo/Co-op,3,248500.0,349000.0,205.99250936329588,224.66768238827063,176.0,104.0,230.0,1220.0,6.9,67.0,0.9570616043815044,0.0568181818181818,0.1811475409836065,0.1153846153846153,2014-08-01,1406851200.0,4.14
"Nassau County, NY",Multi-Family (2-4 Unit),4,385000.0,449000.0,221.6465169833045,287.1786517766641,43.0,14.0,43.0,218.0,5.1,85.0,0.8966020873311695,0.0930232558139534,0.2247706422018348,0.0714285714285714,2014-10-01,1412121600.0,4.19
"Suffolk County, NY",All Residential,-1,530000.0,499999.0,303.84615384615387,311.1827358948196,1773.0,1651.0,1918.0,3615.0,2.0,24.0,1.0241663954513962,0.6333897349125776,0.1737206085753803,0.2549969715324045,2021-08-01,1627776000.0,2.77
"Nassau County, NY",Townhouse,13,415000.0,419000.0,282.82828282828285,261.5054733549862,4.0,1.0,2.0,22.0,5.5,107.0,0.8589533049405438,0.0,0.0909090909090909,0.0,2013-12-01,1385856000.0,4.46
"Suffolk County, NY",Multi-Family (2-4 Unit),4,675000.0,539000.0,298.0950367687844,333.05528888888887,16.0,11.0,19.0,60.0,3.8,47.0,0.953936330538578,0.3125,0.0666666666666666,0.0909090909090909,2022-11-01,1667260800.0,6.95
"Suffolk County, NY",Multi-Family (2-4 Unit),4,379000.0,365000.0,178.57142857142858,220.0,12.0,14.0,16.0,99.0,8.3,109.0,0.9391378544171144,0.1666666666666666,0.0909090909090909,0.1428571428571428,2017-01-01,1483228800.0,4.2
"Suffolk County, NY",All Residential,-1,315000.0,349000.0,195.99344592205816,214.5812883435583,1000.0,550.0,1564.0,7594.0,7.599999999999999,106.0,0.9586618316846608,0.12,0.1301027126678957,0.14,2016-02-01,1454284800.0,3.72
"Nassau County, NY",Multi-Family (2-4 Unit),4,475000.0,458888.0,239.31543903454016,292.1551649854485,36.0,31.0,45.0,222.0,6.2,83.0,0.9245837160998364,0.0555555555555555,0.1441441441441441,0.1612903225806451,2015-08-01,1438387200.0,3.91
"Suffolk County, NY",Single Family Residential,6,340000.0,376000.0,201.49253731343285,218.87265375891653,807.0,817.0,2109.0,7911.0,9.8,114.0,0.9576094312385086,0.1115241635687732,0.2114776892933889,0.1101591187270501,2015-05-01,1430438400.0,3.8
"Suffolk County, NY",Condo/Co-op,3,211000.0,349000.0,223.24389267120543,221.6979075850044,153.0,93.0,233.0,1137.0,7.4,88.0,0.967801091304806,0.0915032679738562,0.2075637642919964,0.075268817204301,2015-09-01,1441065600.0,3.89
"Suffolk County, NY",Condo/Co-op,3,265000.0,339900.0,205.68627450980392,209.44295900178253,124.0,73.0,230.0,1355.0,10.9,167.0,0.9484851595681796,0.0725806451612903,0.1933579335793357,0.0821917808219178,2012-06-01,1338508800.0,3.67
"Suffolk County, NY",Condo/Co-op,3,260000.0,329000.0,200.11213890755,208.33263888888888,121.0,67.0,172.0,1235.0,10.2,128.0,0.9503610755187544,0.0495867768595041,0.1692307692307692,0.0597014925373134,2012-10-01,1349049600.0,3.36
"Nassau County, NY",Single Family Residential,6,680000.0,649000.0,419.8966408268735,411.88687070938215,1144.0,854.0,1100.0,2771.0,2.4,28.0,1.0015272525201129,0.4895104895104895,0.2100324792493684,0.1838407494145199,2021-09-01,1630454400.0,2.87
"Nassau County, NY",Single Family Residential,6,510000.0,549999.5,312.870699881376,339.554658503582,788.0,820.0,1413.0,3511.0,4.5,63.0,0.967530024307318,0.2144670050761421,0.1538023355169467,0.2048780487804877,2018-03-01,1519862400.0,4.43
"Nassau County, NY",Townhouse,13,825000.0,560149.5,257.00934579439246,353.91088856250104,1.0,1.0,1.0,15.0,15.0,24.0,0.9717314487632508,0.0,0.1333333333333333,0.0,2019-11-01,1572566400.0,3.69
"Suffolk County, NY",Condo/Co-op,3,239750.0,329900.0,216.20440729483283,211.96013289036543,160.0,76.0,105.0,637.0,4.0,72.0,0.9666543934596016,0.10625,0.1067503924646781,0.1184210526315789,2016-12-01,1480550400.0,4.08
"Suffolk County, NY",Townhouse,13,515000.0,499999.0,271.11764705882354,311.1827358948196,21.0,17.0,13.0,24.0,1.1,22.0,1.02259990185708,0.7619047619047618,0.2083333333333333,0.2352941176470588,2021-08-01,1627776000.0,2.77
"Suffolk County, NY",Townhouse,13,438000.0,589000.0,324.73054691575936,342.1,14.0,12.0,16.0,25.0,1.8,32.0,0.9923279019437627,0.2857142857142857,0.2,0.25,2023-04-01,1680307200.0,6.28
"Nassau County, NY",Condo/Co-op,3,457500.0,629000.0,348.9425981873112,390.555935525722,94.0,159.0,255.0,778.0,8.3,51.0,0.9700855961648652,0.0851063829787234,0.1799485861182519,0.150943396226415,2020-08-01,1596240000.0,2.88
"Suffolk County, NY",Condo/Co-op,3,345000.0,550000.0,307.6923076923077,343.24522459499264,107.0,117.0,121.0,280.0,2.6,38.0,0.983940301800296,0.2523364485981308,0.125,0.3504273504273504,2023-02-01,1675209600.0,6.09
"Suffolk County, NY",Single Family Residential,6,540000.0,517000.0,310.2631578947369,317.78083381586566,1426.0,1325.0,1489.0,3004.0,2.1,25.0,1.0215229262357264,0.6220196353436184,0.1820905459387483,0.2437735849056603,2021-09-01,1630454400.0,2.87
"Suffolk County, NY",All Residential,-1,500000.0,500000.0,297.30902777777777,302.01649862511454,1367.0,1725.0,2113.0,3209.0,2.3,28.0,1.0100894386903,0.4945135332845647,0.1318167653474602,0.3628985507246376,2021-05-01,1619827200.0,2.96
"Suffolk County, NY",Multi-Family (2-4 Unit),4,296400.0,333750.0,127.6,207.7741228070176,11.0,3.0,26.0,171.0,15.5,236.0,0.9420466223784838,0.2727272727272727,0.1520467836257309,0.3333333333333333,2012-09-01,1346457600.0,3.55
"Suffolk County, NY",All Residential,-1,345000.0,339000.0,201.98177426438292,214.54166666666663,1346.0,736.0,1659.0,8873.0,6.6,74.0,0.9588483581357952,0.1240713224368499,0.1806604305195536,0.1263586956521739,2013-08-01,1375315200.0,4.39
"Nassau County, NY",Single Family Residential,6,712500.0,699000.0,438.8489208633093,437.3320270234608,940.0,1013.0,1436.0,2280.0,2.4,24.0,1.0113683814443848,0.5436170212765957,0.1842105263157894,0.3800592300098716,2022-05-01,1651363200.0,5.27
"Suffolk County, NY",Condo/Co-op,3,328250.0,529000.0,304.93393575822006,308.8662790697674,212.0,180.0,238.0,350.0,1.7,27.0,1.0051788875695271,0.4858490566037735,0.1342857142857142,0.2388888888888889,2021-06-01,1622505600.0,2.99
"Suffolk County, NY",Multi-Family (2-4 Unit),4,360000.0,369000.0,174.02941176470588,225.7001500540332,17.0,13.0,26.0,132.0,7.8,75.0,0.9770174294222008,0.3529411764705882,0.2045454545454545,0.1538461538461538,2016-07-01,1467331200.0,3.41
"Suffolk County, NY",Townhouse,13,350000.0,349000.0,209.234496124031,214.64646464646464,56.0,31.0,18.0,99.0,1.8,64.0,0.9627607086842432,0.125,0.3131313131313131,0.032258064516129,2016-08-01,1470009600.0,3.43
"Suffolk County, NY",Townhouse,13,450000.0,549000.0,347.05882352941177,349.0934684684685,14.0,19.0,9.0,32.0,2.3,21.0,1.0262670672147078,0.7142857142857143,0.125,0.263157894736842,2022-08-01,1659312000.0,4.99
"Suffolk County, NY",Condo/Co-op,3,212250.0,369000.0,205.0,218.10505319148936,132.0,104.0,234.0,1219.0,9.2,148.0,0.9543163859230718,0.0757575757575757,0.1599671862182116,0.0769230769230769,2013-05-01,1367366400.0,3.35
"Suffolk County, NY",Single Family Residential,6,565000.0,589000.0,326.984126984127,342.1,749.0,861.0,1059.0,1973.0,2.6,35.0,0.9967967660429444,0.4819759679572763,0.1424227065382666,0.37862950058072,2023-04-01,1680307200.0,6.28
"Suffolk County, NY",Multi-Family (2-4 Unit),4,515000.0,439495.0,375.0,254.57102272727275,9.0,4.0,8.0,61.0,6.8,112.0,0.9634187116939442,0.3333333333333333,0.081967213114754,0.25,2020-04-01,1585699200.0,3.33
"Suffolk County, NY",Multi-Family (2-4 Unit),4,562000.0,550000.0,258.4769316286826,324.0885224177054,12.0,22.0,26.0,52.0,4.3,61.0,0.967436995301806,0.3333333333333333,0.0961538461538461,0.3636363636363636,2022-04-01,1648771200.0,4.72
"Nassau County, NY",All Residential,-1,470000.0,499000.0,294.8157401623985,314.6270818247647,1299.0,1151.0,1703.0,5725.0,4.4,53.0,0.9651905063454848,0.1454965357967667,0.2209606986899563,0.1346655082536924,2016-06-01,1464739200.0,3.66
"Nassau County, NY",Multi-Family (2-4 Unit),4,607500.0,599000.0,312.03073139692856,366.9013404178239,39.0,25.0,48.0,158.0,4.1,63.0,0.9672961504790112,0.1794871794871794,0.2278481012658227,0.2,2019-09-01,1567296000.0,3.49
"Suffolk County, NY",All Residential,-1,530000.0,549997.5,329.7196722466133,328.987302676733,1281.0,1530.0,2041.0,2518.0,2.0,34.0,1.0124327972018716,0.5441061670569867,0.1175536139793486,0.4241830065359477,2022-03-01,1646092800.0,3.76
"Suffolk County, NY",Multi-Family (2-4 Unit),4,210000.0,339900.0,105.3100383579112,209.44295900178253,14.0,10.0,29.0,190.0,13.6,103.0,0.945193306258622,0.0,0.1421052631578947,0.1,2012-06-01,1338508800.0,3.67
"Suffolk County, NY",Multi-Family (2-4 Unit),4,295000.0,299997.0,137.03703703703704,194.43039215686275,9.0,3.0,14.0,139.0,15.4,213.0,0.9313958924059178,0.1111111111111111,0.0575539568345323,0.3333333333333333,2012-12-01,1354320000.0,3.34
"Suffolk County, NY",Multi-Family (2-4 Unit),4,425000.0,425000.0,215.65217391304347,254.2131501774965,15.0,12.0,26.0,97.0,6.5,46.0,0.9783787153768232,0.3333333333333333,0.1649484536082474,0.25,2019-07-01,1561939200.0,3.75
"Nassau County, NY",Condo/Co-op,3,380000.0,599000.0,353.2608695652174,351.6028955532575,110.0,114.0,207.0,558.0,5.1,74.0,0.971072305040198,0.1272727272727272,0.1451612903225806,0.1491228070175438,2019-03-01,1551398400.0,4.41
"Suffolk County, NY",Townhouse,13,430000.0,359900.0,146.8048359240069,216.20035193564604,4.0,,15.0,51.0,12.8,338.0,0.9842813714001956,0.0,0.0980392156862745,,2014-03-01,1393632000.0,4.28
"Suffolk County, NY",Condo/Co-op,3,238500.0,324990.0,207.59615384615384,196.8217642716536,134.0,49.0,118.0,1040.0,7.8,101.0,0.9548688623948262,0.0820895522388059,0.0836538461538461,0.1020408163265306,2014-12-01,1417392000.0,3.89
"Suffolk County, NY",Single Family Residential,6,342000.0,349000.0,202.3988005997001,217.1919770773639,1037.0,622.0,1502.0,7808.0,7.5,71.0,0.9592030560539176,0.1301832208293153,0.2223360655737705,0.1270096463022508,2014-09-01,1409529600.0,4.1
"Suffolk County, NY",Townhouse,13,464000.0,517000.0,264.9892933618844,317.78083381586566,16.0,12.0,19.0,29.0,1.8,28.0,1.0073121382335857,0.4375,0.1379310344827586,0.3333333333333333,2021-09-01,1630454400.0,2.87
"Suffolk County, NY",Condo/Co-op,3,239750.0,389990.0,209.01366798829176,230.0,128.0,124.0,268.0,729.0,5.7,91.0,0.9633702995721376,0.1171875,0.1412894375857339,0.1774193548387096,2017-03-01,1488326400.0,4.1
"Suffolk County, NY",Townhouse,13,340000.0,359900.0,195.793453244609,215.5094043887148,47.0,35.0,55.0,207.0,4.4,55.0,0.9574690649206734,0.0425531914893617,0.2657004830917874,0.1142857142857142,2015-06-01,1433116800.0,3.87
"Suffolk County, NY",Condo/Co-op,3,410000.0,549999.0,316.7128514056225,329.6704399486191,169.0,161.0,186.0,364.0,2.2,31.0,1.0060998579142608,0.4378698224852071,0.2664835164835164,0.2049689440993788,2022-09-01,1661990400.0,5.66
"Suffolk County, NY",Single Family Residential,6,342500.0,389990.0,202.3692003948668,230.0,979.0,949.0,1972.0,5428.0,5.5,86.0,0.9713194174488564,0.1807967313585291,0.1560427413411938,0.1633298208640674,2017-03-01,1488326400.0,4.1
"Nassau County, NY",Townhouse,13,505000.0,439990.0,354.29940960802287,272.5895364027448,3.0,2.0,5.0,23.0,7.7,42.0,0.9771930381418236,0.3333333333333333,0.217391304347826,0.5,2013-07-01,1372636800.0,4.29
"Suffolk County, NY",All Residential,-1,296000.0,325000.0,172.86927984296403,200.3012048192771,677.0,290.0,1596.0,8718.0,12.9,138.0,0.9373630120874542,0.0827178729689807,0.1674696031199816,0.2068965517241379,2012-01-01,1325376000.0,3.91
"Nassau County, NY",Townhouse,13,807000.0,719997.0,451.3444302176696,459.7083653108212,8.0,5.0,4.0,10.0,1.3,21.0,0.9643884823721798,0.25,0.4,0.0,2023-08-01,1690848000.0,6.9
"Suffolk County, NY",Multi-Family (2-4 Unit),4,260000.0,349000.0,141.64328305857595,201.0054844606947,13.0,8.0,32.0,176.0,13.5,119.0,0.8947763203815906,0.0,0.159090909090909,0.375,2012-02-01,1328054400.0,3.87
"Suffolk County, NY",Condo/Co-op,3,237500.0,302500.0,215.49636803874088,201.5273652948664,155.0,51.0,107.0,1004.0,6.5,133.0,0.9567096895720302,0.0838709677419354,0.0756972111553784,0.0980392156862745,2013-12-01,1385856000.0,4.46
"Nassau County, NY",Single Family Residential,6,675000.0,699000.0,419.1668755146611,432.9240525584101,921.0,950.0,1356.0,1842.0,2.0,39.0,0.999108385251456,0.4560260586319218,0.1302931596091205,0.4189473684210526,2022-03-01,1646092800.0,3.76
"Suffolk County, NY",Multi-Family (2-4 Unit),4,542500.0,475000.0,227.3920708634331,278.7324550189676,20.0,28.0,31.0,74.0,3.7,37.0,0.9839751425869984,0.25,0.1081081081081081,0.1428571428571428,2020-11-01,1604188800.0,2.78
"Suffolk County, NY",Townhouse,13,592000.0,519900.0,285.6145251396648,304.3943260246668,14.0,5.0,7.0,23.0,1.6,42.0,0.9681892026033166,0.2142857142857142,,0.2,2022-12-01,1669852800.0,6.49
"Suffolk County, NY",All Residential,-1,520000.0,520500.0,316.5938864628821,310.0,1680.0,1481.0,1668.0,3274.0,1.9,27.0,1.0173849058792164,0.5857142857142857,0.1902871105681124,0.2613099257258609,2021-10-01,1633046400.0,2.99
"Suffolk County, NY",All Residential,-1,300000.0,361250.0,190.46875,213.6006974716652,790.0,897.0,2324.0,8329.0,10.5,128.0,0.9557592642702348,0.110126582278481,0.1899387681594429,0.1505016722408026,2014-04-01,1396310400.0,4.41
"Suffolk County, NY",Multi-Family (2-4 Unit),4,453000.0,439000.0,206.35148376770832,260.5919907138712,29.0,11.0,13.0,62.0,2.1,60.0,0.9769268809111,0.2758620689655172,0.2096774193548387,0.0,2020-01-01,1577836800.0,3.72
"Suffolk County, NY",Multi-Family (2-4 Unit),4,450000.0,399000.0,245.3740949316171,241.63879598662209,13.0,18.0,27.0,94.0,7.2,99.0,0.9740179942850004,0.3076923076923077,0.2340425531914893,0.1111111111111111,2018-08-01,1533081600.0,4.6
"Suffolk County, NY",Single Family Residential,6,495000.0,525000.0,292.94107878740203,302.4188508064516,1205.0,1348.0,1856.0,2710.0,2.2,36.0,1.0028072254278106,0.4946058091286307,0.1095940959409594,0.3931750741839762,2021-04-01,1617235200.0,3.18
"Suffolk County, NY",Single Family Residential,6,340000.0,349000.0,203.32225913621264,216.11111111111111,1082.0,684.0,1579.0,8073.0,7.5,64.0,0.9625648664070668,0.1469500924214417,0.2183822618605227,0.0935672514619882,2014-07-01,1404172800.0,4.12
"Nassau County, NY",Condo/Co-op,3,270000.0,449000.0,281.4429012345679,277.2093023255814,120.0,69.0,100.0,906.0,7.599999999999999,92.0,0.9433581306231068,0.0416666666666666,0.0960264900662251,0.0289855072463768,2014-12-01,1417392000.0,3.89
"Nassau County, NY",Townhouse,13,495249.5,458500.0,335.9858532272325,299.77392137531825,28.0,7.0,3.0,16.0,0.5999999999999999,117.0,0.963783289505506,0.0357142857142857,0.125,0.0,2016-12-01,1480550400.0,4.08
"Nassau County, NY",Condo/Co-op,3,359000.0,699999.0,402.5477182023252,441.9807834441981,149.0,150.0,162.0,411.0,2.8,59.0,0.9852288575260096,0.2281879194630872,0.1751824817518248,0.2999999999999999,2022-04-01,1648771200.0,4.72
"Suffolk County, NY",Single Family Residential,6,325000.0,329000.0,186.48567395834925,208.33263888888888,673.0,367.0,1075.0,7227.0,10.7,118.0,0.9484549585532982,0.1040118870728083,0.168811401688114,0.1662125340599455,2012-10-01,1349049600.0,3.36
"Suffolk County, NY",Townhouse,13,525000.0,550000.0,331.10028425060284,328.13781788351105,9.0,12.0,30.0,39.0,4.3,15.0,1.0444882845044228,0.6666666666666666,0.1025641025641025,0.5,2022-06-01,1654041600.0,5.09
"Suffolk County, NY",Single Family Residential,6,348000.0,365000.0,207.13928571428568,220.0,945.0,518.0,1309.0,4974.0,5.3,80.0,0.9662426495692548,0.1671957671957672,0.1407318053880176,0.1447876447876447,2017-01-01,1483228800.0,4.2
"Nassau County, NY",Multi-Family (2-4 Unit),4,500000.0,500000.0,243.4438300437184,312.8921810843547,32.0,26.0,52.0,175.0,5.5,107.0,0.9321642214778276,0.09375,0.1314285714285714,0.1923076923076923,2016-04-01,1459468800.0,3.59
"Suffolk County, NY",Single Family Residential,6,328075.0,345000.0,195.71639586410635,211.6335026813435,816.0,404.0,1319.0,6365.0,7.8,99.0,0.9603592962061868,0.1605392156862745,0.1343283582089552,0.0915841584158415,2016-01-01,1451606400.0,3.97
"Nassau County, NY",Townhouse,13,185000.0,449000.0,135.4886298215314,275.1924101592564,2.0,4.0,3.0,23.0,11.5,85.0,0.9572884782791834,0.0,0.0434782608695652,0.0,2013-06-01,1370044800.0,3.91
"Suffolk County, NY",All Residential,-1,308000.0,302500.0,205.81877413127413,201.5273652948664,1136.0,436.0,683.0,7475.0,6.6,98.0,0.954930925396248,0.1091549295774647,0.0832107023411371,0.0756880733944954,2013-12-01,1385856000.0,4.46
"Nassau County, NY",Multi-Family (2-4 Unit),4,483750.0,499900.0,222.8342513770656,307.0866141732284,30.0,31.0,68.0,247.0,8.199999999999998,75.0,0.935681098847752,0.0333333333333333,0.2024291497975708,0.032258064516129,2015-06-01,1433116800.0,3.87
"Nassau County, NY",Condo/Co-op,3,270000.0,509000.0,303.3237159344112,316.2953254696374,133.0,90.0,170.0,576.0,4.3,69.0,0.9696971599132104,0.112781954887218,0.1232638888888889,0.1222222222222222,2017-02-01,1485907200.0,4.19
"Suffolk County, NY",Multi-Family (2-4 Unit),4,365750.0,349000.0,132.58092137386353,221.6979075850044,20.0,17.0,26.0,140.0,7.0,108.0,0.923656358138314,0.05,0.2857142857142857,0.0588235294117647,2015-09-01,1441065600.0,3.89
"Suffolk County, NY",Townhouse,13,360000.0,375000.0,202.3499188750676,218.79168417366947,41.0,26.0,52.0,181.0,4.4,109.0,0.9472969534750232,0.048780487804878,0.2486187845303867,0.1153846153846153,2016-03-01,1456790400.0,3.64
"Nassau County, NY",Townhouse,13,355000.0,619000.0,317.8155774395703,367.1715203604806,1.0,1.0,7.0,15.0,15.0,132.0,1.0142857142857142,1.0,0.0666666666666666,1.0,2020-02-01,1580515200.0,3.45
"Suffolk County, NY",Townhouse,13,354182.0,479000.0,264.66480446927375,271.8268184456159,3.0,15.0,20.0,40.0,13.3,6.0,1.086369166738198,0.6666666666666666,0.125,0.3333333333333333,2020-06-01,1590969600.0,3.18
"Suffolk County, NY",Townhouse,13,231000.0,349990.0,168.16143497757847,205.86158780135568,4.0,15.0,50.0,166.0,41.5,101.0,0.9387818407555156,0.0,0.1325301204819277,0.1333333333333333,2015-03-01,1425168000.0,3.75
"Nassau County, NY",Multi-Family (2-4 Unit),4,497000.0,475000.0,266.51861651861645,298.38098406752795,38.0,19.0,39.0,201.0,5.3,66.0,0.9754162849161668,0.1578947368421052,0.154228855721393,0.1578947368421052,2015-09-01,1441065600.0,3.89
"Suffolk County, NY",Townhouse,13,490000.0,519000.0,332.04361083942234,306.11190127621154,13.0,18.0,18.0,31.0,2.4,20.0,1.023104120881012,0.6923076923076922,0.2903225806451613,0.2222222222222222,2021-07-01,1625097600.0,2.98
"Nassau County, NY",Single Family Residential,6,750000.0,719997.0,459.0834325903239,459.7083653108212,1052.0,808.0,867.0,1748.0,1.7,25.0,0.9997086330771427,0.4933460076045627,0.1870709382151029,0.3118811881188118,2023-08-01,1690848000.0,6.9
"Suffolk County, NY",Condo/Co-op,3,291000.0,399999.0,248.176382377846,252.8,182.0,133.0,156.0,500.0,2.7,43.0,0.9826675199285042,0.1813186813186813,0.154,0.1278195488721804,2019-11-01,1572566400.0,3.69
"Suffolk County, NY",Condo/Co-op,3,215000.0,319990.0,203.03571428571428,214.8023143683703,151.0,71.0,158.0,1065.0,7.1,95.0,0.954580363348915,0.0927152317880794,0.1211267605633802,0.056338028169014,2013-11-01,1383264000.0,4.16
"Suffolk County, NY",Multi-Family (2-4 Unit),4,426000.0,469000.0,180.90686274509804,274.5285401516928,9.0,8.0,15.0,56.0,6.2,168.0,0.9123037908743588,0.2222222222222222,0.0892857142857142,0.25,2020-05-01,1588291200.0,3.26
"Suffolk County, NY",Townhouse,13,486250.0,549997.5,292.8571428571429,328.987302676733,10.0,19.0,21.0,21.0,2.1,52.0,0.9757513006292357,0.4,0.1904761904761904,0.4736842105263157,2022-03-01,1646092800.0,3.76
